1.0634,1.1871,0.40401,0.64501,0.7455,0.3679,0.55613,0.56513
0.95662,1.1624,0.61418,0.63881,0.804,0.36913,0.70053,0.77588
0.57923,0.74754,0.51328,0.43468,0.54455,0.49938,0.61765,0.34354
0.80359,0.98389,0.50648,0.73946,0.53672,0.37998,0.59129,0.68855
-0.1036,-0.15385,-0.005818,0.026334,0.055283,0.21401,0.061255,0.17248
1.0795,1.0082,0.36279,0.62504,0.77494,0.37897,0.95084,1.0259
0.23675,0.92023,-0.074169,0.12684,0.24475,-0.1478,0.68295,-0.15951
0.72946,0.48602,0.48378,0.26967,0.22437,0.21046,0.25938,0.59097
0.9291,0.86823,0.38316,0.49615,0.47592,0.33403,0.59577,0.36706
0.59017,0.46282,0.16581,0.32415,0.19299,0.33302,0.43461,0.50311
1.1134,1.476,0.61365,0.62948,0.68247,0.40682,0.74937,0.81226
1.0233,1.0705,0.27801,0.76328,0.79836,0.41733,0.72335,0.66623
