"","x"
"1",0.0017792650006409
"2",0.059623553843508
"3",0.000183610908726034
"4",0.77768582090553
"5",0.0110044148265705
"6",0.183962431542897
"7",0.449913559268499
"8",0.0537863052901126
"9",0.104631344656824
"10",0.0537863052901126
