0.22153,0.072827,-0.18217,0.10362,0.025015,-0.23292,0.10061,0.41664
0.33553,0.22807,0.027548,0.045896,0.06285,0.10535,0.10048,0.26572
0.41057,0.25844,0.096165,0.039314,0.037104,0.033564,0.155,-0.027106
0.056188,0.1513,0.1188,0.17631,0.010974,-0.13116,-0.20022,0.30255
-0.044778,0.18816,-0.080637,0.31284,0.12069,-0.11743,-0.076944,0.08271
0.30618,0.13188,-0.035747,0.31004,-0.19912,-0.20525,0.31772,0.34475
0.31545,-0.078615,-0.052193,0.080219,-0.065253,0.099016,-0.076072,0.27901
-0.0052485,0.2061,0.083228,0.14728,0.087532,-0.022514,0.10423,0.3551
-0.021539,0.09616,0.25414,0.16911,-0.14754,-0.15123,0.37474,0.14196
0.013011,-0.10086,-0.038369,0.18633,0.0069868,0.076221,0.28061,-0.17188
0.11373,0.52089,0.092782,0.30173,0.20963,-0.16621,0.34746,0.20532
-0.050219,0.31766,0.056888,0.12437,0.0058386,-0.14519,0.19749,0.35919
