"","x"
"1",0.620195648604489
"2",0.7394642785483
"3",0.348898440177083
"4",0.661853297366576
"5",0.588619008717695
"6",0.695014448802336
"7",0.614865426461528
"8",0.699625874264307
"9",0.00991247705707696
"10",0.699625874264307
