0.75163,0.85777,0.44626,0.43031,0.62938,0.17849,0.32614,0.4993
0.65129,0.86759,0.60033,0.56244,0.55372,0.44492,0.52049,0.81749
0.93897,0.94156,0.57922,0.48532,0.6401,0.68816,0.45173,0.37464
0.58128,0.81646,0.5265,0.42737,0.59398,0.29752,0.49786,0.5795
-0.15587,-0.11643,-0.10128,0.11172,0.21454,0.01181,0.016707,0.19613
0.79474,0.76582,0.21836,0.51912,0.55344,0.21977,0.5306,0.87413
0.1427,1.0147,-0.1083,-0.23336,0.10185,0.076505,0.56557,0.051144
0.54516,0.77317,0.5415,0.20328,0.28319,0.21779,0.58689,0.47599
0.74669,0.83382,0.32926,0.60185,0.38527,0.18087,0.54644,0.34156
0.61076,0.4112,0.31472,0.25132,0.26322,0.34798,0.58906,0.44219
0.91987,0.90172,0.48555,0.48822,0.44376,0.29137,0.23813,0.59294
0.88273,0.2935,0.31253,0.68211,0.75156,0.3518,0.70176,0.56803
