-0.15057,0.050422,0.035487,0.22631,0.035115,0.1413,0.045551,-0.045408
0.027673,-0.078616,0.11925,0.046892,0.15199,0.13553,0.061303,-0.013561
-0.047888,0.027368,-0.1991,0.056683,0.13027,-0.049174,-0.39514,-0.03248
-0.072498,-0.21226,-0.19987,0.10622,0.138,0.062982,0.14354,0.11843
0.061635,-0.038852,0.096764,-0.067797,0.18449,0.11288,-0.33718,-0.12964
0.10312,-0.025488,-0.2294,0.12408,0.028144,0.081977,0.21119,0.23482
-0.12761,-0.041667,-0.14271,0.18025,-0.03625,-0.033844,-0.083478,0.12485
-0.099329,0.1369,-0.015022,-0.080453,0.049587,0.13308,-0.0027335,0.18281
-0.21642,-0.095262,0.042137,-0.030864,0.037405,-0.15894,-0.027052,-0.0037434
0.11159,0.0817,0.11727,0.11527,0.15919,0.24506,-0.035914,-0.095133
-0.0059512,0.081979,-0.13493,0.10388,0.12235,0.064981,0.011944,0.046738
-0.11349,-0.034264,-0.065395,0.17197,0.14669,-0.17281,-0.040666,0.098856
