0.22177,-0.1851,0.10022,-0.34436,0.0032091,0.033601,-0.016347,0.21564
0.047123,-0.061905,-0.029549,-0.03909,0.021526,0.17964,-0.02054,0.12035
0.0075687,0.093986,-0.076354,-0.056264,0.10194,-0.15564,0.15137,0.0060186
0.0010657,-0.14922,0.045394,-0.033941,0.13063,-0.054452,-0.012724,0.15845
0.19529,-0.031296,0.10868,-0.013578,0.027151,0.2282,-0.068773,0.015373
0.077538,0.0070825,-0.15271,-0.0047279,-0.051319,-0.085758,0.2792,0.11496
-0.01716,-0.19919,0.23036,0.12656,-0.079661,0.097675,0.044459,0.19167
0.07968,-0.053363,0.10182,-0.050429,-0.051074,0.047091,0.18032,0.12163
-0.01949,-0.061352,-0.029017,-0.19425,-0.19455,-0.18831,-0.28975,0.11402
-0.15922,0.20195,0.20116,0.022375,-0.095476,0.14974,0.23403,0.25117
0.082781,0.038237,-0.017821,-0.1096,-0.10528,-0.047357,0.0085943,-0.036136
0.43804,-0.10754,-0.048475,0.0087303,-0.35646,-0.2738,0.058348,0.12302
