"","x"
"1",0.000372208036230799
"2",0.00340642524326237
"3",0.000485377800288274
"4",0.174176994366295
"5",0.00515865904731432
"6",0.0122733443565085
"7",0.408759359654036
"8",0.00382749816575177
"9",0.788686792702187
"10",0.00382749816575177
