0.17984,0.16124,0.17867,0.0036623,0.048851,0.068151,0.0050174,0.11996
0.072096,0.091563,0.014112,-0.0079135,-0.10422,0.12418,0.014799,0.094853
-0.048441,-0.010083,-0.10697,0.35923,0.12249,-0.12048,-0.094901,0.095954
0.10462,0.11232,-0.078789,0.055126,0.052379,0.14081,-0.17586,0.066416
-0.0068388,-0.059287,0.068044,0.15924,0.17788,0.33192,0.036317,0.088927
0.075964,0.08822,-0.0936,0.076624,-0.11632,0.28309,0.12062,0.10978
0.029261,0.070835,-0.032667,0.17923,-0.14996,0.25191,0.097003,-0.15148
0.12192,0.059787,-0.0034033,-0.038533,0.022995,-0.028633,0.093269,0.075523
0.12766,0.012467,0.085835,-0.11349,0.064124,0.059986,-0.052818,0.42649
0.014366,0.12983,-0.0060033,-0.008184,-0.098242,-0.14321,-0.092183,0.12611
0.26497,0.063368,0.041012,-0.034571,-0.0020187,-0.25966,0.11295,0.39668
0.055009,-0.10012,-0.10549,0.23519,0.18776,0.20618,-0.056782,-0.037319
