0.76829,0.88332,0.46129,0.32561,0.21933,0.19888,0.2859,0.34678
0.86632,1.0982,0.77077,0.39634,0.19309,0.1702,0.42185,0.55869
0.21056,0.65559,0.17732,0.17846,0.22288,0.27839,0.23992,0.22993
0.71246,1.0753,0.38617,0.34675,0.072135,0.31938,0.46669,0.4759
0.21065,0.42726,0.13843,-0.009185,0.12501,0.2206,0.054688,0.18175
0.86519,0.63474,0.23616,0.41321,0.35098,0.27307,0.49826,0.70215
0.46079,0.68976,0.16113,0.38,-0.10786,0.21062,0.34503,0.16251
0.59203,0.13992,0.35518,0.20584,0.13154,0.034159,0.1878,0.33256
0.82793,1.0431,0.54434,0.59975,0.27533,0.092009,0.62149,0.52924
0.62464,0.48918,0.41111,0.13302,-0.0078134,0.29884,0.58676,0.5353
0.63626,0.96994,0.33164,0.30268,0.042751,0.12177,0.40986,0.45276
0.96362,0.92475,0.38606,0.66582,0.4273,0.146,0.42625,0.73226
