1.0788,1.1472,0.47621,0.60769,0.5884,0.32938,0.50743,0.69226
0.89587,1.2158,0.6866,0.55302,0.61249,0.12187,0.65871,0.81608
0.73776,0.9819,0.45486,0.55153,0.58438,0.43449,0.59289,0.42821
0.95843,1.2568,0.57919,0.67573,0.54726,0.36009,0.53877,0.61035
0.13534,0.25047,0.025682,0.15513,0.26411,0.28853,0.14695,0.21302
1.1233,0.90608,0.36034,0.64927,0.56448,0.34631,0.73261,0.84634
0.18676,0.75383,-0.093776,0.34267,0.11212,0.1324,0.54116,-0.058264
0.68186,0.4161,0.44501,0.16031,0.15997,0.16166,0.30113,0.51195
0.92116,0.84555,0.55733,0.53883,0.42695,0.29676,0.71819,0.6044
0.65416,0.55956,0.25546,0.20185,0.10632,0.31119,0.66997,0.38193
1.1509,1.4192,0.47027,0.55639,0.41714,0.42978,0.65316,0.78228
1.0148,1.0913,0.28435,0.76081,0.7213,0.15887,0.48673,0.72548
