0.044354,0.039582,0.072015,0.16445,0.16913,0.079185,0.13602,0.13066
0.24346,-0.022194,0.032612,-0.026664,0.064711,-0.089164,0.28415,0.04828
0.097017,-0.045902,0.11711,0.29655,0.034277,0.12517,-0.017484,-0.016461
0.14952,-0.10088,-0.083948,0.17474,-0.026636,0.054078,-0.063398,-0.015372
-0.044516,0.1195,0.04035,0.058263,0.17807,0.085568,-0.024869,-0.046621
0.17734,0.019348,-0.18745,0.22207,-0.093092,-0.062134,0.11574,-0.094522
-0.034319,0.25427,0.00068751,-0.041433,-0.11365,-0.12625,0.12033,-0.17383
0.1384,-0.012566,-0.010459,0.17133,0.036386,0.045903,-0.029592,0.16213
-0.017217,-0.055345,-0.032053,0.023028,-0.13251,-0.015053,0.023087,0.033798
-0.012159,0.068604,-0.036079,0.10892,-0.074011,0.012642,0.1151,0.034457
0.12176,0.38529,0.032912,0.16871,0.10013,-0.13325,-0.031151,0.15614
0.10165,-0.052057,-0.10116,0.16625,0.050004,0.041574,0.18831,-0.17198
