1.0428,1.1355,0.43119,0.57883,0.56413,0.28312,0.4599,0.54958
0.92407,1.3174,0.5974,0.5217,0.60791,0.039788,0.72917,0.77934
0.53444,0.79255,0.35952,0.42169,0.49382,0.29311,0.48292,0.3113
0.66466,1.068,0.43025,0.58664,0.24879,0.23608,0.2276,0.56301
0.078724,0.20463,0.0057031,0.089924,0.035342,0.26598,0.16577,0.20849
0.99639,0.90983,0.29348,0.57083,0.3974,0.37224,0.72501,0.75926
0.5918,0.61671,0.12025,0.50837,0.060736,0.19053,0.63482,0.029284
0.67666,0.32204,0.30375,0.15635,0.16938,0.16681,0.10801,0.49891
1.0295,0.91778,0.56365,0.40823,0.25779,0.28872,0.66908,0.59524
0.66473,0.64804,0.13736,0.18176,0.059621,0.23408,0.55447,0.37058
1.0575,1.4056,0.45857,0.41976,0.37409,0.23787,0.7462,0.70579
0.92481,1.0774,0.28624,0.6885,0.7191,0.10805,0.50266,0.64245
