-0.082028,-0.046559,0.36998,-0.0073026,0.081746,0.053217,0.01272,0.16821
0.21455,0.11813,-0.079102,-0.10863,-0.03732,0.18187,0.1233,0.35721
-0.023481,0.080877,0.067497,0.06827,0.090754,-0.023065,0.21631,-0.017349
0.14596,0.032741,-0.17489,-0.064044,0.14394,0.06038,-0.029154,0.20056
-0.078704,0.16553,0.20568,-0.15184,0.075409,0.028482,-0.0081869,0.085294
0.13536,0.068993,0.089203,0.20257,-0.013102,0.18204,0.026485,0.058602
-0.14084,0.073524,-0.17032,0.13151,0.033919,0.19487,0.12369,-0.074113
0.1073,-0.029995,0.20459,-0.0070632,0.10637,-0.040358,0.40835,0.30031
-0.11435,-0.0052662,-0.018327,-0.017403,0.30965,0.0063192,0.013997,0.19771
-0.022317,-0.034231,0.21457,0.071282,-0.014463,0.14414,0.089272,-0.090607
0.23362,0.16598,0.18862,0.06571,-0.026407,0.16801,0.1109,0.0061204
0.092971,-0.14639,0.026679,0.12943,0.19784,0.1291,0.066562,-0.11439
