-0.089669,0.16211,-0.010917,0.12717,-0.0085173,0.0091067,0.12679,0.021028
0.13133,0.04912,0.17669,-0.24786,0.12255,0.24368,0.16006,0.092528
0.11058,-0.13633,0.1798,0.10248,0.17437,0.13767,0.078186,-0.10012
0.19646,0.41741,0.0032467,0.0096357,-0.20464,0.24861,-0.25137,-0.13127
0.19153,0.15676,0.04337,0.196,-0.044468,0.048985,0.11643,0.17443
0.31874,0.22228,-0.081059,0.10021,-0.34346,0.10038,0.16153,0.05761
0.27026,0.1477,-0.071741,-0.14379,-0.040493,0.062643,0.027045,-0.15334
0.12681,0.11966,0.13033,-0.13082,0.041633,-0.095576,-0.032235,-0.22505
0.078044,-0.0050214,-0.014272,0.099135,0.039113,0.00084057,-0.078219,0.13292
0.10441,0.16623,0.28424,-0.068142,-0.083526,0.045575,-0.11327,-0.060932
0.14279,0.053623,0.03714,0.08501,-0.045015,0.18417,0.11872,0.35612
0.24699,0.15604,-0.049166,-0.035532,0.039819,-0.13839,-0.023923,-0.055298
