0.57638,0.44973,0.18068,0.31422,0.34751,0.20972,0.076066,0.36436
0.51115,0.55672,0.4019,0.50516,0.28016,0.24486,0.32345,0.56862
0.39082,0.40926,0.24093,0.33843,0.20402,0.29366,0.26722,0.015087
0.2864,0.61744,0.14602,0.16592,0.27625,0.16764,0.16654,0.41313
0.067888,0.26001,-0.086231,0.080895,0.26541,0.25081,0.13533,0.10718
0.45376,0.39333,0.2806,0.5158,0.15987,0.095288,0.33778,0.56114
0.16428,0.60874,-0.16789,-0.072546,0.18041,0.048441,0.13726,0.019155
0.33349,0.39979,0.25092,0.18913,0.16553,0.14473,0.31393,0.27873
0.2522,0.29574,0.11614,0.23429,0.21306,0.034486,0.23773,-0.067558
0.44129,0.082,0.34101,0.23761,0.18926,0.25712,0.54819,0.41745
0.42161,0.51995,0.34805,0.38519,0.20583,0.13853,0.17262,0.33545
0.45807,0.24463,0.059798,0.38246,0.46274,0.20111,0.58436,0.41875
