0.018949,0.024656,0.12961,-0.11859,-0.097457,-0.034342,-0.13229,0.16
-0.028179,0.024407,0.11169,-0.042533,-0.019989,0.21816,-0.054762,0.16417
0.097163,0.051452,-0.0095733,0.075503,0.14429,-0.00049042,-0.21411,-0.049664
0.070104,0.0044047,0.057976,-0.14331,0.051309,0.031178,0.1066,0.081003
0.075615,0.12946,0.01975,0.069432,-0.13868,0.1674,0.11942,-0.11833
0.084333,0.060471,0.091752,-0.070119,-0.19363,-0.04801,0.21626,0.19851
0.052033,-0.095091,0.025441,-0.021602,0.016867,0.031178,0.085518,0.14499
0.10555,0.064583,0.076061,0.030207,-0.18069,-0.11025,0.058441,0.13103
-0.1147,-0.22106,0.071333,-0.11303,-0.063877,0.13579,-0.1028,0.1342
0.040388,-0.061263,0.045168,0.055124,0.046991,0.16626,0.18228,-0.04378
0.14366,-0.07857,0.075746,-0.10975,-0.27975,-0.057786,0.027823,-0.022048
0.23613,0.097642,0.0046665,-0.085672,0.059211,-0.005337,-0.17394,0.19714
