0.025695,0.079545,-0.0033439,0.0070362,0.14766,0.033565,0.10355,-0.066134
0.14286,0.053925,0.019005,-0.069017,0.1314,0.28722,0.14024,0.0017705
-0.11536,0.0079213,0.10309,0.13986,0.14942,0.063967,0.17682,-0.03703
0.060785,0.11616,-0.10087,0.10977,-0.027063,-0.11151,0.036558,0.058991
0.16961,0.25421,-0.30803,0.25486,0.17405,0.22715,0.33868,-0.036066
-0.013867,0.14543,-0.20318,-0.14674,0.16324,0.12242,0.13054,-0.18708
0.043419,0.048189,-0.078521,-0.079515,0.0063077,0.0019115,0.23506,-0.049399
0.13578,0.12765,0.076209,0.027387,0.10609,0.14213,0.26763,-0.030649
-0.039768,-0.12856,-0.080578,0.064329,-0.16932,0.094304,-0.0080248,-0.021833
0.0056736,0.16224,0.076708,-0.0043379,-0.072154,0.19021,0.097405,0.043628
0.16772,0.0077368,0.13311,0.061301,-0.11888,0.073724,0.060598,0.060173
0.036911,0.033397,-0.0087092,-0.029542,0.053504,-0.063007,0.15817,0.15829
