-0.078901,-0.048016,0.20771,-0.021498,-0.00079275,0.027354,0.039676,-0.071426
0.1371,0.12315,0.075779,-0.10305,0.024344,0.15355,0.095769,0.093086
-0.12764,-0.040287,0.14466,0.02508,0.16112,0.038136,0.16311,-0.19283
0.22555,0.23534,-0.24414,0.049907,-0.13422,0.014964,-0.42032,-0.025101
0.076904,-0.046715,0.012183,0.070812,-0.1029,0.082499,-0.087221,0.2639
0.24401,-0.011159,-0.10004,0.15071,0.017173,0.22374,0.034754,0.082993
0.068093,-0.099715,-0.10134,-0.0095239,-0.047207,0.032383,0.052517,-0.26015
0.042282,-0.12248,0.15834,-0.03342,-0.053711,-0.0061541,-0.041352,-0.0053454
-0.096363,0.027421,-0.062316,0.21479,0.12563,-0.037402,-0.11852,0.081545
0.149,-0.054415,0.073313,-0.25691,-0.060592,0.08166,0.077012,-0.2018
0.18149,0.23885,0.017997,-0.014225,-0.19169,0.21133,0.13947,0.13995
0.046977,-0.060662,-0.04745,-0.0099177,0.04377,-0.08093,0.19999,-0.092129
