"","x"
"1","0.350516522290617"
"2","0.00178579005854448"
"3","0.0144369849192391"
"4","0.100084203154626"
"5","0.593098887264401"
"6","Min.   :0.3521  "
"7","1st Qu.:0.3878  "
"8","Median :0.4853  "
"9","Mean   :0.5642  "
