"","x"
"1","0.700438133824498"
"2","0.0424749646686112"
"3","0.0167204484545221"
"4","0.00352834426122827"
"5","0.500897073415804"
"6","Min.   :0.2775  "
"7","1st Qu.:0.3022  "
"8","Median :0.4268  "
"9","Mean   :0.4580  "
