"","x"
"1",0.430473625000454
"2",0.707419457684107
"3",0.418291885517886
"4",0.16044823713054
"5",0.68882117624338
"6",0.770563452469456
"7",0.111508513900192
"8",0.314925275967892
"9",0.520882276324033
"10",0.224596454221431
"11",0.588692173549031
"12",0.644463288760533
"13",0.114668548197787
"14",0.55997474491889
"15",0.367224998443022
"16",0.31110412014496
"17",0.886428706000038
"18",0.995957707661201
"19",0.317092566535092
"20",0.331020857691416
"21",0.885637748901443
"22",0.537200149858943
"23",0.486968754006888
"24",0.805731249457147
"25",0.919238582779422
"26",0.305973385449436
"27",0.185610029262039
"28",0.205491282655233
"29",0.0431735130191122
"30",0.407617757261644
"31",0.86974794534996
"32",0.865159939608926
"33",0.69515115785271
"34",0.443707252032935
"35",0.0627017351859449
"36",0.154719037100407
"37",0.984044290788685
"38",0.205197387552135
"39",0.0190206761902984
"40",0.054189623196898
"41",0.176833456328831
"42",0.0114230547161468
"43",0.0870292510920345
"44",0.406923925388097
"45",0.0279530219836198
"46",0.834831225869733
"47",0.491276921814207
"48",0.960569804645277
"49",0.8546171815698
"50",0.0555902130702365
"51",0.0048151084781809
"52",0.654290169064414
"53",0.903039681203751
"54",0.0884426122723294
"55",0.671307678842143
"56",0.784553897629519
"57",3.78479659989917e-05
"58",0.850618679920959
