"","x"
"1","0.516916544405378"
"2","0.331349382932007"
"3","0.758010818992668"
"4","0.680135348122943"
"5","0.333687694087409"
"6","Min.   :0.1084  "
"7","1st Qu.:0.1148  "
"8","Median :0.3162  "
"9","Mean   :0.3179  "
