"","x"
"1",0.310514472412363
"2",0.429686584116536
"3",0.300767002482548
"4",0.429686584116536
"5",0.525111188947611
"6",0.124355008918437
"7",0.869426365239091
"8",0.429686584116536
"9",0.33724273170073
"10",0.859811978826895
"11",0.429686584116536
"12",0.215551547891563
"13",0.458626549714388
"14",0.195713646473022
"15",0.525111188947611
"16",0.429686584116536
"17",0.987247442983321
"18",0.33724273170073
"19",0.429686584116536
"20",0.88560085376674
"21",0.413361293278464
"22",0.669509962003424
"23",0.514787887166177
"24",0.802400604748101
"25",0.429686584116536
"26",0.430962836658118
"27",0.792816008932795
"28",0.869426365239091
"29",0.560659149005321
"30",0.514787887166177
"31",0.560659149005321
"32",0.167665826478143
"33",0.975480742075424
"34",0.556258543539373
"35",0.849901146227999
"36",0.300767002482548
"37",0.310514472412363
"38",0.992806513074497
"39",0.725065588865855
"40",0.429686584116536
"41",0.642448900922885
"42",0.556258543539373
"43",0.429686584116536
"44",0.869426365239091
"45",0.124355008918437
"46",0.83783000134625
"47",0.429686584116536
"48",0.503420116417314
"49",0.514787887166177
"50",0.83783000134625
"51",0.215551547891563
"52",0.725065588865855
"53",0.88560085376674
"54",0.195713646473022
"55",0.429686584116536
"56",0.167665826478143
"57",0.33724273170073
"58",0.514787887166177
