"","x"
"1",0.00357811022502705
"2",0.336726221598372
"3",0.0176019694682557
"4",0.185707128232441
"5",0.105245701713454
"6",0.33624777477597
"7",0.0113504219325197
"8",0.832419866390312
"9",0.0250302645029472
"10",0.0854579911771145
"11",0.0857140011195395
"12",0.255892901577576
"13",0.00194002348107661
"14",0.572985539004947
"15",0.00849865247332073
"16",0.740857684586858
"17",0.28124188317034
"18",0.64503839734284
"19",0.163456079054061
"20",0.854541658489923
"21",0.153070293327394
"22",0.747791439149204
"23",0.74034368484471
"24",0.706220540338548
"25",0.507351067068799
"26",0.167543997045861
"27",0.0310385308211674
"28",0.166942770064575
"29",0.215271856074501
"30",0.398639574558308
"31",0.421954857328955
"32",0.584816621815953
"33",0.230968470340131
"34",0.0631181199400757
"35",0.0528455099253206
"36",0.039702589345685
"37",0.0695527766077477
"38",0.0303120065231267
"39",0.0028096675488739
"40",0.0130137266191125
"41",0.0277278807403654
"42",0.00119009673247268
"43",0.134574810973118
"44",0.0236550724766892
"45",0.00424787056334829
"46",0.854075110684995
"47",0.788258042040343
"48",0.51171161891209
"49",0.667389153188881
"50",7.62832540984607e-06
"51",4.75492395908066e-05
"52",0.00654546721367219
"53",0.379759765125878
"54",0.085020944136504
"55",0.958310246418334
"56",0.921924272054666
"57",8.11912336450452e-08
"58",0.992621856444073
