"","x"
"1",0.560926399943216
"2",0.260326466539614
"3",0.176424628874648
"4",0.0711103930301164
"5",0.857928765412085
"6",0.141713818117913
"7",0.108068394245806
"8",0.783626515766333
"9",0.199565027587373
"10",0.18876353648546
"11",0.333231288968521
"12",0.190267010157043
"13",0.800669535900151
"14",0.998946410106569
"15",0.800356764912354
"16",0.288397465406266
"17",0.411224922526154
"18",0.515461480125217
"19",0.0666189303269341
"20",0.696255455748353
"21",0.153284537655516
"22",0.148692677125412
"23",0.0432473006884814
"24",0.58714311524816
"25",0.939210205159591
"26",0.326169144376842
"27",0.154805734818254
"28",0.561706346957925
"29",0.701173387357891
"30",0.839897157985407
"31",0.305254855595007
"32",0.508497377348773
"33",0.0711108235606995
"34",0.197183072903967
"35",0.132348421010853
"36",0.789054177406712
"37",0.718700047059281
"38",0.108819202904108
"39",0.771685675511827
"40",0.567646042498294
"41",0.99556145256416
"42",0.844587568572015
"43",0.316372342018996
"44",0.665670035264458
"45",0.303911104510713
"46",0.173604811054714
"47",0.293701397319744
"48",0.873127670782449
"49",0.21897981877734
"50",0.870600625872614
"51",0.556735815805755
"52",0.540466974146928
"53",0.858821879546273
"54",0.715560524220233
"55",0.233498525327524
"56",0.411070555377653
"57",0.762560145328034
"58",0.432549505511396
