"","x"
"1",0.589168045728998
"2",0.44912991638851
"3",0.467949351774531
"4",0.467949351774531
"5",0.467949351774531
"6",0.407129964054041
"7",0.89242478912868
"8",0.70291906175428
"9",0.562304304224755
"10",0.562304304224755
"11",0.89242478912868
"12",0.552013288942492
"13",0.477346127468652
"14",0.89242478912868
"15",0.467949351774531
"16",0.467949351774531
"17",0.407129964054041
"18",0.407129964054041
"19",0.562304304224755
"20",0.592034291997458
"21",0.900780445125796
"22",0.985381509013187
"23",0.553334737207695
"24",0.606516008220551
"25",0.307549172458353
"26",0.811347144308762
"27",0.592034291997458
"28",0.467949351774531
"29",0.467949351774531
"30",0.562304304224755
"31",0.484549484593581
"32",0.900780445125796
"33",0.407129964054041
"34",0.592034291997458
"35",0.477346127468652
"36",0.477346127468652
"37",0.562304304224755
"38",0.589168045728998
"39",0.467949351774531
"40",0.407129964054041
"41",0.89242478912868
"42",0.89242478912868
"43",0.477346127468652
"44",0.562304304224755
"45",0.562304304224755
"46",0.477346127468652
"47",0.592034291997458
"48",0.871103913705602
"49",0.467949351774531
"50",0.606516008220551
"51",0.477346127468652
