"","x"
"1","0.650408251575635"
"2","0.00676649236580634"
"3","0.39149444159589"
"4","0.0809174260710336"
"5","0.170034153439788"
"6","Min.   :0.1001  "
"7","1st Qu.:0.1336  "
"8","Median :0.2872  "
"9","Mean   :0.3314  "
