"","x"
"1",8.11631450406227e-05
"2",0.288041661542817
"3",0.00182092783340725
"4",0.0103731039753567
"5",0.303198965503251
"6",0.632913589295578
"7",0.00101705835975137
"8",0.0106337016413937
"9",0.122668261853782
"10",0.00214648178630612
"11",0.29776531640252
"12",0.52771018448565
"13",7.71654966017257e-05
"14",0.0011638622305735
"15",0.0726262128677834
"16",0.262069006204142
"17",0.492394864102212
"18",0.88825759760402
"19",0.0863590569326249
"20",0.288041661542817
"21",0.449453798682864
"22",0.86165903171264
"23",0.34861385878147
"24",0.492394864102212
"25",0.790415200834946
"26",0.288041661542817
"27",0.17528566245165
"28",0.036004827860763
"29",0.0386482151993269
"30",0.492394864102212
"31",0.490766554197554
"32",0.74399469605014
"33",0.53902052557352
"34",0.196155172389514
"35",0.263906759650672
"36",0.0863590569326249
"37",0.189116370307334
"38",0.0863590569326249
"39",0.0650749697418058
"40",0.00734377268102269
"41",0.0103731039753567
"42",0.00309322724292212
"43",0.650850229266746
"44",0.0863590569326249
"45",0.00952840736916228
"46",2.72191361976442e-06
"47",8.95115802075316e-07
"48",0.00309322724292212
"49",0.492394864102212
"50",0.000123882941993395
"51",0.4404268860312
