"","x"
"1",0.838474050535198
"2",0.211808816972471
"3",0.211808816972471
"4",0.211808816972471
"5",0.0631613370422888
"6",0.356175228842689
"7",0.723700223385123
"8",0.723700223385123
"9",0.474582855638888
"10",0.723700223385123
"11",0.693170504708979
"12",0.82586995497665
"13",0.89695043281074
"14",0.804624446014241
"15",0.723700223385123
"16",0.211808816972471
"17",0.0701194151654833
"18",0.402639933656964
"19",0.723700223385123
"20",0.804624446014241
"21",0.575942330254715
"22",0.418594151954273
"23",0.723700223385123
"24",0.883090015024706
"25",0.211808816972471
"26",0.838474050535198
"27",0.580341852268772
"28",0.855700771200863
"29",0.211808816972471
"30",0.0701194151654833
"31",0.715730697739306
"32",0.723700223385123
"33",0.356175228842689
"34",0.0701194151654833
"35",0.980883685698352
"36",0.915740428175561
"37",0.575942330254715
"38",0.238911419303669
"39",0.723700223385123
"40",0.89695043281074
"41",0.723700223385123
"42",0.575942330254715
"43",0.838474050535198
"44",0.575942330254715
"45",0.0631613370422888
"46",0.723700223385123
"47",0.83719116370321
"48",0.855052968828779
"49",0.799602073214342
"50",0.580341852268772
"51",0.0631613370422888
"52",0.723700223385123
"53",0.474582855638888
"54",0.0631613370422888
"55",0.723700223385123
"56",0.356175228842689
"57",0.211808816972471
"58",0.609504513573492
