"","x"
"1","0.884621263224698"
"2","0.236332724873136"
"3","0.760192245978758"
"4","0.342203515295178"
"5","4.41240958336633e-05"
"6","Min.   :0.000002  "
"7","1st Qu.:0.013219  "
"8","Median :0.450210  "
"9","Mean   :0.464027  "
