"","x"
"1",0.00109614181472692
"2",0.619915766171744
"3",0.0855415905035844
"4",0.502758447446302
"5",0.0970263746676293
"6",0.616119824281751
"7",0.0311255975758159
"8",0.23689519161442
"9",0.190298044059709
"10",0.242685568526215
"11",0.00919486535486259
"12",0.0672668305589471
"13",0.00100192615799597
"14",0.00771011342959794
"15",0.346172161047445
"16",0.910846873389559
"17",0.92722917768188
"18",0.214330404036538
"19",0.99966718629994
"20",0.213769409290825
"21",0.313633668712032
"22",0.25404268960686
"23",0.0032867925971349
"24",0.502699662491773
"25",0.28934838755951
"26",0.0125592302344066
"27",0.00355419938879755
"28",0.96356646779801
"29",0.255037647765468
"30",0.347081578450372
"31",0.612343277739065
"32",0.22137316545478
"33",0.133520190291115
"34",0.542047964619812
"35",0.236767277122271
"36",0.493772040237508
"37",0.963603594022703
"38",0.031482023026671
"39",0.00339878576316036
"40",0.614062129585744
"41",0.422046460574209
"42",0.311814466444744
"43",0.21908979248973
"44",0.688299819355012
"45",0.781323981588823
"46",0.0220471392370977
"47",0.210621718542553
"48",0.0453337299844665
"49",0.193803145661206
"50",0.0394293410282434
"51",0.815173177346249
