0.19914,0.056885,-0.10667,0.12786,0.16224,0.0012638,-0.020982,0.066611,0.12775,0.14713,0.022208,0.0086864,0.22839,0.011227,-0.03278,-0.076907
0.0080954,-0.035305,0.15992,-0.10444,0.0028115,-0.072912,-0.12876,-0.049851,-0.0047024,-0.090021,0.12343,-0.013228,0.05326,0.12879,0.031295,-0.02278
0.03819,0.051133,-0.010092,0.19337,-0.11204,0.093283,0.078594,0.19228,-0.058224,-0.10102,0.057908,0.10556,0.014751,0.27522,-0.048413,0.17674
0.034729,0.10806,0.015544,0.12593,0.21576,-0.061414,0.24036,-0.064394,0.089554,0.097546,0.004463,0.066382,0.076146,-0.014534,-0.05298,-0.05209
-0.045578,0.058268,0.1231,0.15053,0.20063,0.043033,0.063304,0.26891,-0.056025,0.039974,0.028075,0.055644,-0.10526,0.15441,0.1419,-0.26161
0.081282,-0.028064,-0.080177,-0.018962,-0.01334,0.10906,0.20306,-0.041922,0.22699,0.02997,0.097363,-0.18842,0.01909,0.073227,-0.17197,0.077814
0.15446,0.070052,0.029862,0.098815,0.054607,-0.060854,0.076492,0.035348,-0.1118,-0.0060979,0.076894,0.039719,-0.15561,0.067856,0.095178,0.049109
0.18306,0.084122,0.081351,0.019195,0.10886,-0.05897,0.010327,0.24147,0.069246,0.014795,-0.0048338,0.018439,0.18301,0.23574,-0.060192,0.068908
-0.005681,-0.039944,0.010686,0.1159,-0.11139,0.039608,0.021952,0.16324,-0.0028083,0.060832,-0.0092094,-0.069318,-0.039657,0.10942,-0.074674,0.0029499
-0.071471,-0.0036612,0.15727,0.072336,0.15329,-0.14319,0.11323,-0.15555,0.07933,-0.079074,0.063682,0.13217,0.081212,0.11134,0.1485,0.17483
-0.084406,-0.075545,-0.023905,-0.027944,0.012787,0.056424,0.16428,-0.0047527,0.067884,-0.075059,-0.027281,0.04641,0.17484,0.33383,-0.015532,0.097086
0.069848,-0.045174,0.1116,0.15941,0.18122,-0.0012477,-0.0070359,0.22318,-0.086717,-0.036952,0.083611,0.06635,-0.082817,-0.1337,-0.066501,0.17368
0.045564,0.098626,0.059845,0.048121,0.044513,0.10841,0.18881,0.14577,0.13766,0.14169,0.014139,-0.048702,0.084265,0.25207,0.067797,-0.0016271
0.025509,-0.0065493,0.026184,0.095197,0.036314,0.15148,-0.11905,0.17163,0.15263,-0.065399,0.19035,0.03444,0.18627,0.16612,0.0060997,0.06796
0.22571,0.027953,0.0057251,0.054309,0.16469,-0.10807,0.0081153,0.12376,0.087135,-0.03463,0.032987,-0.11257,-0.08909,0.15099,0.048601,0.13192
0.093721,-0.1169,-0.046926,0.085166,0.056295,0.16747,0.058027,0.074323,0.0036698,-0.044291,-0.10759,-0.033015,0.0028853,0.24618,0.069938,-0.093491
-0.070669,0.044531,0.15099,0.16933,0.011604,0.077926,0.15632,0.17338,-0.0048927,-0.086299,0.091614,-0.080822,0.059391,0.12653,-0.0021096,-0.095879
0.12712,0.0041494,0.027485,-0.05135,-0.083719,-0.091713,0.15766,-0.0019157,0.14028,0.03687,0.15247,0.029655,-0.090447,-0.01129,0.12625,-0.17794
-0.0061322,0.16052,-0.032327,-0.03431,-0.061842,0.018949,0.067917,0.040247,-0.11397,0.080033,0.075635,0.089499,0.046794,-0.044186,0.1922,0.17267
