"","x"
"1",0.830161955416459
"2",0.954193687108795
"3",0.830161955416459
"4",0.620399850238088
"5",0.954193687108795
"6",0.969378869112845
"7",0.511598138113204
"8",0.766307035793139
"9",0.888563883140997
"10",0.65132971724215
"11",0.922814758536319
"12",0.954193687108795
"13",0.511598138113204
"14",0.902181533480434
"15",0.819194227295972
"16",0.766307035793139
"17",0.969378869112845
"18",0.995957707661201
"19",0.766307035793139
"20",0.767968389844085
"21",0.969378869112845
"22",0.89021739119482
"23",0.863456408037091
"24",0.969378869112845
"25",0.969378869112845
"26",0.766307035793139
"27",0.627289178631764
"28",0.627289178631764
"29",0.403029044759215
"30",0.830161955416459
"31",0.969378869112845
"32",0.969378869112845
"33",0.954193687108795
"34",0.830161955416459
"35",0.404077848976089
"36",0.620399850238088
"37",0.995957707661201
"38",0.627289178631764
"39",0.275799804759327
"40",0.403029044759215
"41",0.627289178631764
"42",0.220845724512171
"43",0.466333773799555
"44",0.830161955416459
"45",0.32425505500999
"46",0.969378869112845
"47",0.863456408037091
"48",0.994875869096894
"49",0.969378869112845
"50",0.403029044759215
"51",0.139638145867246
"52",0.954193687108795
"53",0.969378869112845
"54",0.466333773799555
"55",0.954193687108795
"56",0.969378869112845
"57",0.00219518202794152
"58",0.969378869112845
