"","x"
"1","0.744263179990501"
"2","0.00124345457481149"
"3","0.260001673918949"
"4","0.00875950284225911"
"5","8.41669059507078e-07"
"6","Min.   :0.0000  "
"7","1st Qu.:0.5588  "
"8","Median :0.8523  "
"9","Mean   :0.6681  "
