"","x"
"1",0.103831623306954
"2",0.283287090909906
"3",0.889118961369076
"4",0.70698609257225
"5",0.910315609494359
"6",0.490188241427903
"7",0.819206489216726
"8",0.683347298982341
"9",0.579431406167194
"10",0.0779390372330821
"11",0.783680352117088
"12",0.196718142199317
"13",0.0177912563636475
"14",0.828763707215489
"15",0.0937734575931693
"16",0.126831818078728
"17",0.672971909953817
"18",0.594415977772913
"19",0.0727336274342099
"20",0.320248128929991
"21",0.363165207889252
"22",0.661470132772419
"23",0.753075196228177
"24",0.108794173081328
"25",0.133772357379632
"26",0.800959744357799
"27",0.207582552450628
"28",0.0463762058219427
"29",0.506326970343969
"30",0.535794179776603
"31",0.0137952020692609
"32",0.473654197953256
"33",0.0113540774097702
"34",0.0353923020298886
"35",0.273834846034433
"36",0.925222893088281
"37",0.345793925511965
"38",0.0956257993742512
"39",0.0983888601174913
"40",0.12946014521714
"41",0.237065218838038
"42",0.203447079553635
"43",0.00506961784214948
"44",0.971037836485656
"45",0.000995556031565036
"46",0.205220651904851
"47",0.00369557914949828
"48",0.280601333407004
"49",0.53302558491418
"50",0.0644771901425467
"51",0.00639410686777606
