"","x"
"1",0.000619639876556621
"2",0.221086695184439
"3",0.172515848264273
"4",0.967604268931809
"5",0.607727088944526
"6",0.149289244132674
"7",0.532042840015717
"8",0.116890026267033
"9",0.0578921237271954
"10",0.0378821156151605
"11",0.253108242179744
"12",0.0105105336981423
"13",0.00383159015098018
"14",0.285680795389275
"15",0.00125601347222526
"16",0.0890818555019593
"17",0.711144922490361
"18",0.6356819294645
"19",0.0610113620342814
"20",0.250073391048097
"21",0.43729722413679
"22",0.304696614632239
"23",0.567767557288407
"24",0.103580607479876
"25",0.262855786288318
"26",0.91311421724911
"27",0.271851852366372
"28",0.148171730095156
"29",0.00349943900806626
"30",0.244380007310099
"31",0.375089662029297
"32",0.714130517035526
"33",0.0200427638818946
"34",0.05784303344826
"35",0.174572268844621
"36",0.00528336590816226
"37",0.874253922101192
"38",0.155911924544457
"39",0.802855820992407
"40",0.00236313395231451
"41",0.0280065830952921
"42",0.0874494110185751
"43",0.0575158353762351
"44",0.638818727192091
"45",0.0206213371575512
"46",0.119489045074864
"47",0.919016279070698
"48",0.130439437792988
"49",0.0352952958558756
"50",0.00135206407437647
"51",0.0522707860316303
"52",0.0015191914882806
"53",0.223135317751628
"54",0.218023730910085
"55",0.0440094845066458
"56",0.200538777032576
"57",0.0657969640002995
"58",0.310235653906751
