"","x"
"1",0.406266887265479
"2",0.0380290408356288
"3",0.0365547148337494
"4",0.0887848924198485
"5",0.566881546104291
"6",0.314110605661009
"7",0.0224475299589444
"8",0.792251009091639
"9",0.0887848924198485
"10",0.977388177696695
"11",0.566881546104291
"12",0.406266887265479
"13",0.523386081179649
"14",0.406266887265479
"15",0.177836086599333
"16",0.0365547148337494
"17",0.954859451541476
"18",0.500472007434579
"19",0.0224475299589444
"20",0.161747577657265
"21",0.406266887265479
"22",0.407396489039622
"23",0.406266887265479
"24",0.806814103487608
"25",0.406266887265479
"26",0.602303707118094
"27",0.0224475299589444
"28",0.965833895059742
"29",0.500472007434579
"30",0.691340067275597
"31",0.755051444542957
"32",0.406266887265479
"33",0.992830969044334
"34",0.500472007434579
"35",0.805172631488637
"36",0.407396489039622
"37",0.387817084654263
"38",0.406266887265479
"39",0.277053068939756
"40",0.566881546104291
"41",0.214137355120944
"42",0.965833895059742
"43",0.567290584702911
"44",0.566881546104291
"45",0.755051444542957
"46",0.876102613077216
"47",0.406266887265479
"48",0.406266887265479
"49",0.58161469937303
"50",0.246892252077412
"51",0.836506065658005
"52",0.805172631488637
"53",0.0887848924198485
"54",0.965833895059742
"55",0.639398090429684
"56",0.651098076276836
"57",0.836506065658005
"58",0.748242740603483
