"","x"
"1",0.000139072683850617
"2",0.389304999491699
"3",0.00496655548235255
"4",0.0286219472577064
"5",0.146999651012837
"6",0.973244588085668
"7",0.00072698780013041
"8",0.0311642364697436
"9",0.138947028675276
"10",0.0209436532009068
"11",0.0247476288064741
"12",0.420313375903507
"13",6.24300807700544e-06
"14",0.160023795049569
"15",0.00333304294607541
"16",0.503370366501978
"17",0.717087933162601
"18",0.257852422989402
"19",0.743435813093941
"20",0.13769297675446
"21",0.187788529517129
"22",0.0111940871675447
"23",0.230189142915665
"24",0.157547962239202
"25",0.912490733937947
"26",0.925203235146437
"27",0.607835901734935
"28",0.0844063623045567
"29",0.140565971162734
"30",4.78270239647463e-05
"31",0.423719112745608
"32",0.199552121215383
"33",0.962992841636498
"34",0.0235033913122197
"35",0.454641723162852
"36",0.288800798118839
"37",0.323591043365975
"38",0.324233055354151
"39",0.825561974211105
"40",0.041789311664875
"41",0.807841011118197
"42",0.483040508809596
"43",0.0547299844654537
"44",0.733667296972153
"45",0.87647926684746
"46",0.414724292601744
"47",0.880339790342445
"48",0.943965157792717
"49",0.914336104367924
"50",0.118539606982488
"51",0.0926776065577514
"52",0.0319764392500795
"53",0.852500873679704
"54",0.01668412623987
"55",0.801039958906275
"56",0.283197368684805
"57",0.869422424741006
"58",0.845066001286161
