"","x"
"1",0.000380627165981689
"2",0.806554051817519
"3",0.0138958112592525
"4",0.0525951768678814
"5",0.244696728703409
"6",0.564819204972059
"7",0.00219748232088253
"8",0.109294371251708
"9",0.0668270612532628
"10",0.0123161492324863
"11",0.139926974559874
"12",0.167888029405115
"13",4.17132279726564e-05
"14",0.240986416379765
"15",0.00351705028559315
"16",0.742987679959321
"17",0.760545267375872
"18",0.516404985418916
"19",0.569634442482272
"20",0.393049519234299
"21",0.731090854491185
"22",0.0066996588906618
"23",0.0946814174148629
"24",0.0659672434746279
"25",0.0145440897564294
"26",0.856544447031828
"27",0.699386091621678
"28",0.632726217485075
"29",0.0066601896514293
"30",0.00132164079996064
"31",0.285317191669355
"32",0.531444669231855
"33",0.249467872330202
"34",0.0642465757784747
"35",0.690612952521407
"36",0.266480131142586
"37",0.322480671489131
"38",0.331817757984228
"39",0.610783293741032
"40",0.233874989191825
"41",0.194304634329326
"42",0.956782789571289
"43",0.149793166031143
"44",0.204770314060949
"45",0.858618662175466
"46",0.368295438647159
"47",0.215948720169054
"48",0.0928253466497689
"49",0.623670523651992
"50",0.0266766910556878
"51",0.916800137506179
