"","x"
"1",0.00271567794299937
"2",0.337132632361916
"3",0.0319786708383433
"4",0.521268269277601
"5",0.36520835560368
"6",0.0369655456180054
"7",0.140893389485886
"8",0.00928119094619381
"9",0.389559354755673
"10",0.346869809157206
"11",0.0798421305589722
"12",0.0901368729924926
"13",0.00271567794299937
"14",0.00271567794299937
"15",0.855141474735862
"16",0.83810604004252
"17",0.521268269277601
"18",0.346869809157206
"19",0.36520835560368
"20",0.486706547354766
"21",0.116495610128918
"22",0.884609292706242
"23",0.629180468859251
"24",0.855141474735862
"25",0.217473193517096
"26",0.370211591904871
"27",0.987342913208497
"28",0.346869809157206
"29",0.140893389485886
"30",0.337132632361916
"31",0.647877278882087
"32",0.0319786708383433
"33",0.521268269277601
"34",0.987342913208497
"35",0.884609292706242
"36",0.036476892938861
"37",0.0798421305589722
"38",0.584045283153673
"39",0.918129309752197
"40",0.0319786708383433
"41",0.83810604004252
"42",0.486706547354766
"43",0.036476892938861
"44",0.855141474735862
"45",0.00271567794299937
"46",0.181472642402859
"47",0.00308059852508596
"48",0.111437870058685
"49",0.647877278882087
"50",0.00308059852508596
"51",0.276280581768759
