"","x"
"1",0.00676649236580634
"2",0.39149444159589
"3",0.0809174260710336
"4",0.0736506804264996
"5",0.663705339435875
"6",0.665560523408134
"7",0.0184303372448376
"8",0.102211333157748
"9",0.327214055172603
"10",0.00410032940978835
"11",0.97500451444584
"12",0.0976511746200409
"13",0.00200882270021779
"14",0.242993383868231
"15",0.0807867273760695
"16",0.687097072352704
"17",0.414818227054121
"18",0.086061058463855
"19",0.773967390064419
"20",0.259606910522122
"21",0.333360315978109
"22",0.313287854119996
"23",0.753961960937901
"24",0.396090099767407
"25",0.0140698410589405
"26",0.290266091546758
"27",0.308067054591096
"28",0.100626403013987
"29",0.0358579436538674
"30",0.0302601658604216
"31",0.541750685405929
"32",0.495074605324877
"33",0.25555823861101
"34",0.078153374847545
"35",0.272873858091596
"36",0.894454472222226
"37",0.346140843875925
"38",0.0550098422996898
"39",0.926628575159647
"40",0.244214046452555
"41",0.317409898433864
"42",0.0901331266767517
"43",0.295451971670507
"44",0.383799202196332
"45",0.000387952734569345
"46",0.5341296363654
"47",0.498538472166505
"48",0.997762791489034
"49",0.0112367163696493
"50",0.362456136716255
"51",0.00475211600789548
"52",0.349484526085344
"53",0.30673172131809
"54",0.00702622621908469
"55",0.231971602675916
"56",0.650408251575635
"57",0.140875201117483
"58",0.0996055237695231
