"","x"
"1","0.397956873626123"
"2","0.000815340507280986"
"3","0.211594536771079"
"4","0.00520808616065122"
"5","5.75669456134007e-05"
"6","Min.   :0.0000036  "
"7","1st Qu.:0.0487999  "
"8","Median :0.2295777  "
"9","Mean   :0.3509045  "
