-0.038183,-0.30796,0.26476,-0.16733,0.070804,-0.030201,0.16495,-0.041485,0.059198,-0.18201,0.015557,-0.009561,0.010274,0.076048,-0.32452,-0.116
-0.18975,0.31594,0.085997,-0.07303,0.20022,0.016006,0.022066,0.21761,-0.10583,0.060723,-0.14502,-0.037544,-0.084036,0.0062112,-0.16121,-0.11215
-0.052016,0.15862,-0.077869,-0.21654,0.026094,0.052841,0.26297,0.092674,-0.037632,-0.011998,-0.16394,0.069539,0.049628,-0.0079713,0.010984,-0.039049
0.011,0.13319,0.11944,-0.15469,0.013336,-0.082287,0.25408,0.016805,0.014795,0.14469,0.27181,-0.036367,0.037699,-0.25906,0.0019714,0.15401
-0.077094,-0.15161,-0.11808,0.056447,0.0089314,-0.12459,0.16921,0.013353,-0.027239,0.25378,-0.18969,0.015129,0.20078,0.0046817,-0.067568,0.059074
-0.13636,0.13012,-0.08346,0.013371,-0.15819,-0.25839,-0.0076742,-0.04824,0.14765,0.20932,-0.045891,0.097625,-0.063115,-0.026128,-0.13046,0.14013
0.17669,0.13693,0.0077073,0.21902,0.045339,-0.046555,-0.0094625,0.20448,0.12942,0.10103,-0.014089,0.12481,0.31785,-0.0414,-0.11275,0.20501
0.059087,0.19217,-0.064709,0.078349,0.016702,-0.0082537,-0.079166,0.22108,-0.020074,-0.083747,0.0065652,-0.01687,0.14591,-0.21818,-0.072658,0.28366
0.098762,-0.074424,-0.071416,0.20566,-0.085193,-0.29731,-0.13795,0.1829,0.097653,0.35834,-0.029122,-0.09564,0.0035439,0.12978,0.054571,0.14799
-0.088494,0.26289,-0.003397,-0.14319,-0.037855,0.031014,0.036213,-0.0378,0.013604,-0.068902,-0.072376,0.22507,-0.10183,-0.019568,0.14805,0.17747
-0.038159,0.12106,0.11347,0.046707,-0.049202,0.12158,0.027738,-0.087793,0.32565,0.032818,-0.10626,-0.014504,0.30488,-0.10149,-0.027727,0.012495
-0.07362,-0.23448,0.09958,0.1498,-0.094391,0.22889,-0.025181,0.078154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.0017497,0.23794,0.11503,0.11577,0.19919,-0.18526,0.11678,-0.090011,-0.087252,-0.022856,0.063161,0.14537,-0.08871,-0.033182,-0.093826,0.051562
0.018948,0.095991,-0.12221,0.037349,-0.32407,-0.11654,0.1098,-0.027708,-0.19703,-0.030499,-0.0040555,-0.22105,0.16781,-0.088044,-0.11322,0.29625
0.069838,-0.025544,0.023011,0.040885,-0.09972,0.093731,-0.0097158,0.23163,-0.10556,-0.17773,-0.23644,0.12412,0.064777,-0.0066407,0.13348,0.27062
0.062567,0.18845,0.25562,-0.30542,-0.13408,-0.11926,0.079206,-0.068518,0.031792,0.031859,0.11986,-0.16934,-0.11178,0.21721,0.0090371,0.27818
-0.041183,0.095406,0.011583,-0.093669,-0.010999,0.10242,0.0024073,0.10243,0.16104,-0.014638,0.39029,-0.13317,-0.012993,-0.13945,0.29945,-0.042912
-0.070178,0.25007,0.079044,0.12068,-0.031963,-0.096527,0.097214,0.12748,0.090324,-0.047319,0.006883,0.15424,-0.14613,-0.075146,-0.050378,0.28626
0.05674,0.16299,-0.1015,-0.10476,-0.032128,-0.068043,0.31634,0.23237,-0.057153,-0.04621,-0.027108,0.12569,0.25198,0.12699,-0.1322,-0.20491
