"","x"
"1",0.0435205475831306
"2",0.0136693939215616
"3",0.192449832813342
"4",0.0629703882214693
"5",0.793514213233086
"6",0.424194445542602
"7",0.0488923672731369
"8",0.420615098665746
"9",0.334930426153854
"10",0.412693287786694
"11",0.00249790093113049
"12",0.730151792201763
"13",0.0399964880437495
"14",0.741281370489472
"15",0.0402501670484375
"16",0.00196180269227978
"17",0.0125485557467873
"18",0.138977587733577
"19",0.393953713312229
"20",0.129175436594645
"21",0.421237450252745
"22",0.729167254644188
"23",0.281010539521334
"24",0.94678913228272
"25",0.492410682183098
"26",0.297182335753069
"27",0.448634627876317
"28",0.00180809449271587
"29",0.233234144026563
"30",0.550560825281958
"31",0.701144122014641
"32",0.978695741012321
"33",0.837650939362709
"34",0.0982897149267761
"35",0.178059077738607
"36",0.610043366014254
"37",0.646229121146305
"38",0.0482320339994599
"39",0.726547962743908
"40",0.0584059559214359
"41",0.726250915909678
"42",0.0415624624741388
"43",0.236077598254329
"44",0.786649591319824
"45",0.819064252495773
"46",0.119573419742384
"47",0.313348762190905
"48",0.15272832632494
"49",0.0974377923960591
"50",0.574671343221835
"51",0.128546413258256
