"","x"
"1",0.0424749646686112
"2",0.0167204484545221
"3",0.00352834426122827
"4",0.00360859706117405
"5",0.30057271596858
"6",0.4444550675132
"7",0.000283084042422637
"8",0.0786134009944472
"9",0.105864927990285
"10",0.251892556010268
"11",0.178041884969831
"12",0.18818608746737
"13",0.0202351330237071
"14",0.838974441947077
"15",0.0148540137526803
"16",0.00869215788564138
"17",0.797747274240425
"18",0.887728426042694
"19",0.00984378721906024
"20",0.00312672011384136
"21",0.886936736591463
"22",0.724995888971991
"23",0.427111207361421
"24",0.354807310717936
"25",0.668164184019971
"26",0.942413435080453
"27",0.016074916306407
"28",0.747327263297399
"29",0.450153546237714
"30",0.739701404449986
"31",0.600132605575458
"32",0.224333021245191
"33",0.938176058882647
"34",0.718048606569702
"35",0.400095160277616
"36",0.661929390865433
"37",0.113886755741967
"38",0.787405596382298
"39",0.025540370553368
"40",0.998947610337591
"41",0.0926926126977705
"42",0.524602009056608
"43",0.503847142425971
"44",0.116250994174164
"45",0.92130513367002
"46",0.617666588783133
"47",0.347210817882886
"48",0.116113603296215
"49",0.797976501167557
"50",0.0762309982225833
"51",0.0351868906803643
"52",0.648399114742066
"53",0.0107367412490251
"54",0.23427312428384
"55",0.0364885101708433
"56",0.700438133824498
"57",0.319136344309958
"58",0.276509256287484
