"","x"
"1","0.148126757286203"
"2","1.14828827257596e-08"
"3","0.0298913171643108"
"4","7.40562857169856e-07"
"5","7.12534057473266e-07"
"6","Min.   :0.0000001  "
"7","1st Qu.:0.1118077  "
"8","Median :0.3624158  "
"9","Mean   :0.3731433  "
