"","x"
"1",0.00804807793466967
"2",0.00570460733977381
"3",0.00758223511194572
"4",0.00796987385807964
"5",0.292467511605452
"6",0.922062519769216
"7",0.0375677829155664
"8",0.00292933143736291
"9",0.198987372315491
"10",0.0858227374149912
"11",0.0381797148692681
"12",0.448872211588055
"13",0.561492603056879
"14",0.00837857947205736
"15",0.00399131599423338
"16",0.0125310975235965
"17",0.33143326877867
"18",0.535593484056331
"19",0.000339991522278295
"20",0.06708733729288
"21",0.111796643750422
"22",0.760830658056925
"23",0.644227492371542
"24",0.0584874703317557
"25",0.423289052868365
"26",0.0648816594580787
"27",0.377613012320184
"28",0.288802219181956
"29",0.018566639193857
"30",0.0434902474564872
"31",0.320699274521768
"32",0.705931298885826
"33",0.217204267194709
"34",0.4557836693601
"35",0.711402150254141
"36",0.0341658636336997
"37",0.223612743818066
"38",0.470533929751391
"39",0.67363367499848
"40",0.0206792136743054
"41",0.00752013319921757
"42",0.682512322886839
"43",0.124156576551275
"44",0.581306575939679
"45",0.0487900774933843
"46",0.103079037464902
"47",0.295941145866885
"48",0.155127732193431
"49",0.184187692664179
"50",0.0068269181177451
"51",0.0365624725669404
"52",0.00600760906581458
"53",0.0889178691625434
"54",0.189578991165264
"55",0.0198996969849656
"56",0.501355183154836
"57",0.761029452858167
"58",0.944286679277128
