"","x"
"1",0.426938057777708
"2",0.840535372610894
"3",0.617640312581906
"4",0.373622747012313
"5",0.808231940315
"6",0.733439570575488
"7",0.373622747012313
"8",0.617640312581906
"9",0.617640312581906
"10",0.303403189788322
"11",0.79963073121139
"12",0.617640312581906
"13",0.303403189788322
"14",0.617640312581906
"15",0.578466104254382
"16",0.654037471774649
"17",0.840535372610894
"18",0.98851347124565
"19",0.617640312581906
"20",0.617640312581906
"21",0.840535372610894
"22",0.617640312581906
"23",0.733439570575488
"24",0.617640312581906
"25",0.617640312581906
"26",0.617640312581906
"27",0.0580921323911515
"28",0.303403189788322
"29",0.617640312581906
"30",0.403884286679732
"31",0.373622747012313
"32",0.79963073121139
"33",0.79963073121139
"34",0.403884286679732
"35",0.0849944186315554
"36",0.373622747012313
"37",0.373622747012313
"38",0.373622747012313
"39",0.00553424143840903
"40",0.0875440687978976
"41",0.303403189788322
"42",0.0194690028355697
"43",0.623904881320589
"44",0.373622747012313
"45",0.152665287176391
"46",0.79963073121139
"47",0.668766963155751
"48",0.81909773268197
"49",0.808231940315
"50",0.0103302696755676
"51",0.0188731295199701
"52",0.617640312581906
"53",0.79963073121139
"54",0.314412397489398
"55",0.942336420669647
"56",0.920608377517235
"57",0.000116064811723819
"58",0.834716465855073
