"","x"
"1",0.905996572606176
"2",0.725832508398844
"3",0.905996572606176
"4",0.966220744760886
"5",0.966220744760886
"6",0.885572114808211
"7",0.905996572606176
"8",0.905996572606176
"9",0.725832508398844
"10",0.759731571095279
"11",0.966220744760886
"12",0.966220744760886
"13",0.823451847038385
"14",0.815590043841456
"15",0.966220744760886
"16",0.725832508398844
"17",0.966220744760886
"18",0.725832508398844
"19",0.725832508398844
"20",0.966220744760886
"21",0.725832508398844
"22",0.815590043841456
"23",0.725832508398844
"24",0.885572114808211
"25",0.966220744760886
"26",0.966220744760886
"27",0.966220744760886
"28",0.966220744760886
"29",0.894958733875332
"30",0.885572114808211
"31",0.966220744760886
"32",0.966220744760886
"33",0.966220744760886
"34",0.966220744760886
"35",0.905996572606176
"36",0.905996572606176
"37",0.815590043841456
"38",0.997415264499192
"39",0.966220744760886
"40",0.905996572606176
"41",0.966220744760886
"42",0.725832508398844
"43",0.725832508398844
"44",0.966220744760886
"45",0.966220744760886
"46",0.996621234847057
"47",0.796957882020515
"48",0.966220744760886
"49",0.966220744760886
"50",0.815590043841456
"51",0.759731571095279
