"","x"
"1",0.00308841805282282
"2",0.319504782303777
"3",0.0330617274264512
"4",0.498503433988294
"5",0.356001422269134
"6",0.0390364445321794
"7",0.139331911171039
"8",0.010555079899593
"9",0.383159598530222
"10",0.334709786138623
"11",0.0851258009636101
"12",0.0964786829723565
"13",0.00308841805282282
"14",0.00308841805282282
"15",0.844068610653082
"16",0.819700574065115
"17",0.498503433988294
"18",0.334709786138623
"19",0.356001422269134
"20",0.470482995776274
"21",0.125512298219391
"22",0.877986549338388
"23",0.60665226792823
"24",0.844068610653082
"25",0.209272846853555
"26",0.362549260482003
"27",0.987342913208497
"28",0.334709786138623
"29",0.139331911171039
"30",0.319504782303777
"31",0.629351376299675
"32",0.0330617274264512
"33",0.498503433988294
"34",0.987342913208497
"35",0.877986549338388
"36",0.0382924848950939
"37",0.085004284433679
"38",0.560887060597253
"39",0.913628675880863
"40",0.0330617274264512
"41",0.819700574065115
"42",0.470482995776274
"43",0.0382924848950939
"44",0.844068610653082
"45",0.00308841805282282
"46",0.498503433988294
"47",0.470482995776274
"48",0.258094044873616
"49",0.139331911171039
"50",0.17335974780132
"51",0.00350342577362717
"52",0.119692527100069
"53",0.629351376299675
"54",0.00350342577362717
"55",0.258094044873616
"56",0.0215591085708863
"57",0.159870430339076
"58",0.139331911171039
