"","x"
"1",0.578963284042569
"2",0.578963284042569
"3",0.697292918338404
"4",0.697292918338404
"5",0.697292918338404
"6",0.859349310408102
"7",0.555011453931652
"8",0.846564035499405
"9",0.578963284042569
"10",0.963130240161675
"11",0.578963284042569
"12",0.578963284042569
"13",0.578963284042569
"14",0.578963284042569
"15",0.294302114413423
"16",0.578963284042569
"17",0.963130240161675
"18",0.625795993684829
"19",0.578963284042569
"20",0.475383448622885
"21",0.578963284042569
"22",0.697292918338404
"23",0.578963284042569
"24",0.780952481605666
"25",0.697292918338404
"26",0.604062747531645
"27",0.186449073605101
"28",0.697292918338404
"29",0.578963284042569
"30",0.475383448622885
"31",0.697292918338404
"32",0.578963284042569
"33",0.697292918338404
"34",0.507895089182067
"35",0.697292918338404
"36",0.963130240161675
"37",0.609631367402397
"38",0.697292918338404
"39",0.294302114413423
"40",0.837305730447573
"41",0.578963284042569
"42",0.945336329792064
"43",0.866888319735849
"44",0.963130240161675
"45",0.507895089182067
"46",0.578963284042569
"47",0.578963284042569
"48",0.578963284042569
"49",0.578963284042569
"50",0.578963284042569
"51",0.578963284042569
"52",0.697292918338404
"53",0.507895089182067
"54",0.553622743810978
"55",0.730673199395435
"56",0.837305730447573
"57",0.584124550235744
"58",0.578963284042569
