"","x"
"1",0.00533239905556876
"2",0.264837250752771
"3",0.0238759394050272
"4",0.137658539752811
"5",0.307192107456878
"6",0.140430147186917
"7",0.0368872725088645
"8",0.969889973738103
"9",0.0368872725088645
"10",0.0505533482721828
"11",0.264837250752771
"12",0.116878194430076
"13",0.0119012270437936
"14",0.711431155720375
"15",0.0238759394050272
"16",0.591679673687055
"17",0.509205013180157
"18",0.333492621734743
"19",0.264837250752771
"20",0.559098366929261
"21",0.134659464882071
"22",0.514614118076404
"23",0.969889973738103
"24",0.787553399602676
"25",0.992690341295662
"26",0.439499333068291
"27",0.348493318172166
"28",0.280900841877458
"29",0.116878194430076
"30",0.264837250752771
"31",0.972070183795488
"32",0.439499333068291
"33",0.247568959962431
"34",0.33833691680293
"35",0.116878194430076
"36",0.169989187613955
"37",0.235407727579874
"38",0.264837250752771
"39",0.0746608070486603
"40",0.0746608070486603
"41",0.0368872725088645
"42",0.00215774669329199
"43",0.439499333068291
"44",0.104884063360154
"45",0.0746608070486603
"46",0.787553399602676
"47",0.989133758873761
"48",0.439499333068291
"49",0.439499333068291
"50",0.000502958009308816
"51",0.00179094188106056
"52",0.0238759394050272
"53",0.346098891732917
"54",0.116878194430076
"55",0.989133758873761
"56",0.578242319032883
"57",0.000162572515336425
"58",0.969889973738103
