"","x"
"1",0.00527763352324642
"2",0.730289506130475
"3",0.06019916211795
"4",0.218622413127943
"5",0.29059212394722
"6",0.312324798872103
"7",0.0134266672242215
"8",0.781465344187539
"9",0.0232194729452192
"10",0.452783291016792
"11",0.0281807634239409
"12",0.43789518563602
"13",0.00180870349290792
"14",0.990537909124298
"15",0.000996685048098233
"16",0.28644161813686
"17",0.606755202642816
"18",0.469549376468348
"19",0.542570897734262
"20",0.732262456389411
"21",0.805036386646126
"22",0.114987279641883
"23",0.088245917106381
"24",0.334626856522432
"25",0.0032065802411341
"26",0.394952040031958
"27",0.118932354449791
"28",0.639461198529326
"29",0.00784962289298784
"30",0.137624527852908
"31",0.384562987615632
"32",0.260010024495376
"33",0.0668972836121055
"34",0.561396864973384
"35",0.947129889767069
"36",0.149214995807505
"37",0.354873344300002
"38",0.732924080194898
"39",0.206769000552816
"40",0.1724511064042
"41",0.21119359412451
"42",0.67845690118977
"43",0.158035940824427
"44",0.0514582762589423
"45",0.519871355025591
"46",0.805403586881163
"47",0.0618403808297761
"48",0.13162587073052
"49",0.410347242372658
"50",0.180848276292987
"51",0.381798102184589
"52",0.133049293902164
"53",0.212877348282409
"54",0.388046626117013
"55",0.227777675988431
"56",0.818078896120761
"57",0.72148214483082
"58",0.590364320213616
