"","x"
"1",0.000828133618889109
"2",0.666026196975946
"3",0.0143224184166291
"4",0.034334022836566
"5",0.565875361213255
"6",0.68693660418067
"7",0.00452940408197861
"8",0.0387911665301071
"9",0.210691647916402
"10",0.00864088536062034
"11",0.562485135524783
"12",0.66174051771788
"13",0.000397920304218087
"14",0.00271333090663117
"15",0.13401287378309
"16",0.536674831511284
"17",0.703270813194394
"18",0.901470294147127
"19",0.338075260861727
"20",0.66174051771788
"21",0.66174051771788
"22",0.66174051771788
"23",0.285757327639706
"24",0.703270813194394
"25",0.66174051771788
"26",0.205777064729631
"27",0.576216025916846
"28",0.13401287378309
"29",0.0617305873129546
"30",0.811177716295523
"31",0.811177716295523
"32",0.953394214688566
"33",0.708781807628159
"34",0.36426848974898
"35",0.66174051771788
"36",0.155283891414857
"37",0.36426848974898
"38",0.0905848994236532
"39",0.442813098422785
"40",0.0310445429702312
"41",0.030068915831102
"42",0.019741100479548
"43",0.709960983462068
"44",0.205777064729631
"45",0.019741100479548
"46",0.86797373204027
"47",0.66174051771788
"48",0.811177716295523
"49",0.935006707211798
"50",0.000397920304218087
"51",9.0031748587587e-05
"52",0.019741100479548
"53",0.912368029765156
"54",0.00116731993142796
"55",0.670008579310122
"56",0.66174051771788
"57",9.0031748587587e-05
"58",0.865469575238022
