"","x"
"1","0.488532282318931"
"2","0.485575771395977"
"3","0.126713185255749"
"4","0.481105476337632"
"5","0.819782721174167"
"6","Min.   :0.1502  "
"7","1st Qu.:0.4027  "
"8","Median :0.5040  "
"9","Mean   :0.5091  "
