"","x"
"1","0.501047485846035"
"2","0.000181135630690502"
"3","0.0907306535311681"
"4","0.00149925539704455"
"5","2.70289232540743e-05"
"6","Min.   :0.0000014  "
"7","1st Qu.:0.3036848  "
"8","Median :0.4532020  "
"9","Mean   :0.4741521  "
