"","x"
"1",0.329025708300998
"2",0.78913669007652
"3",0.393115179749448
"4",0.476915694049342
"5",0.847073437001372
"6",0.369754331920575
"7",0.487574788334395
"8",0.668841721346544
"9",0.379574714757035
"10",0.393115179749448
"11",0.72454059782592
"12",0.393115179749448
"13",0.30801189055945
"14",0.78913669007652
"15",0.30801189055945
"16",0.78913669007652
"17",0.608614836380717
"18",0.487574788334395
"19",0.78913669007652
"20",0.7447102789775
"21",0.78913669007652
"22",0.408690265930123
"23",0.668841721346544
"24",0.702288488935838
"25",0.30801189055945
"26",0.78913669007652
"27",0.408690265930123
"28",0.796244975133655
"29",0.30801189055945
"30",0.476915694049342
"31",0.78913669007652
"32",0.393115179749448
"33",0.55043214211246
"34",0.78913669007652
"35",0.78913669007652
"36",0.476915694049342
"37",0.476915694049342
"38",0.864056611574092
"39",0.608614836380717
"40",0.55043214211246
"41",0.476915694049342
"42",0.78913669007652
"43",0.393115179749448
"44",0.393115179749448
"45",0.55043214211246
"46",0.78913669007652
"47",0.55043214211246
"48",0.393115179749448
"49",0.446412796642273
"50",0.78913669007652
"51",0.475250595732014
"52",0.476915694049342
"53",0.78913669007652
"54",0.508305155697958
"55",0.393115179749448
"56",0.393115179749448
"57",0.78913669007652
"58",0.817593588063493
