"","x"
"1",0.2255043354874
"2",0.337086301504624
"3",0.92608232194455
"4",0.919667296139763
"5",0.518936056936141
"6",0.811688630711778
"7",0.578991548362398
"8",0.887568367581676
"9",0.687385146401971
"10",0.0922883094818653
"11",0.28592027787455
"12",0.0995488489983889
"13",0.4142458734301
"14",0.904554027824674
"15",0.39588241855339
"16",0.248508826102774
"17",0.919468079653147
"18",0.180543761238024
"19",0.22065118104401
"20",0.944188581984103
"21",0.120421268835903
"22",0.894384161106742
"23",0.551714595076444
"24",0.0232802561644258
"25",0.13031303466135
"26",0.0616134013520834
"27",0.119275442570541
"28",0.106679318484937
"29",0.346900619523247
"30",0.848325634388548
"31",0.880931998069985
"32",0.177680225355963
"33",0.533460824051222
"34",0.339493097786991
"35",0.122174574262669
"36",0.264397201844832
"37",0.682184647605008
"38",0.0326983039815124
"39",0.870614946917431
"40",0.0491811897297977
"41",0.60926494771229
"42",0.409774788466329
"43",0.179336398277197
"44",0.00305527697325062
"45",0.206600544215079
"46",0.821356827015301
"47",0.76856214036692
"48",0.00822598549067516
"49",0.116493669334252
"50",0.141738379398494
"51",0.121400340069009
"52",0.322417770150725
"53",0.25873557015451
"54",0.257308290838942
"55",0.0854899837942586
"56",0.70261739054986
"57",0.680064629694507
"58",0.100475887934308
