"","x"
"1",0.00343314694019677
"2",0.276193699298068
"3",0.0150298123236357
"4",0.0921707794208187
"5",0.177540002166424
"6",0.50329980069331
"7",0.0111383418899954
"8",0.352045581771161
"9",0.0637381136464523
"10",0.0386821162509831
"11",0.161586402899082
"12",0.352045581771161
"13",0.00289885778210098
"14",0.276193699298068
"15",0.030562188851059
"16",0.49282352818287
"17",0.347558149044077
"18",0.842573294335093
"19",0.123010092099885
"20",0.625475541340892
"21",0.267868045875218
"22",0.45624522028689
"23",0.625475541340892
"24",0.768486868743195
"25",0.642523847359936
"26",0.287807512777957
"27",0.0592437952689206
"28",0.255234391710823
"29",0.199178382686017
"30",0.276193699298068
"31",0.487477706498427
"32",0.842573294335093
"33",0.186551321725843
"34",0.127361991100015
"35",0.10511072754173
"36",0.0378480795436654
"37",0.0847581214220109
"38",0.077058608282297
"39",0.0102441812099066
"40",0.0204850651270908
"41",0.0289291451993492
"42",0.00177548776943055
"43",0.229700204340404
"44",0.0637381136464523
"45",0.0150298123236357
"46",0.897494356443494
"47",0.897494356443494
"48",0.708013043324685
"49",0.555682572710315
"50",3.82397034624653e-06
"51",1.49129695169906e-05
"52",0.0100290060103606
"53",0.387505736383731
"54",0.0358624382138514
"55",0.680807825620461
"56",0.680807825620461
"57",8.51141236838818e-07
"58",0.91415785362913
