"","x"
"1",8.3694778348275e-05
"2",0.898735912620523
"3",0.0239768233559351
"4",0.198207409911988
"5",0.172049054960522
"6",0.615102210035936
"7",0.0162705964650421
"8",0.0621561338790659
"9",0.491457370696161
"10",0.0503206549659072
"11",0.0201206024973779
"12",0.470452376254959
"13",8.3694778348275e-05
"14",0.00389865196604107
"15",0.117025486258015
"16",0.908408152734045
"17",0.688774114772328
"18",0.992152722473694
"19",0.625665015381032
"20",0.908408152734045
"21",0.659725406598634
"22",0.898735912620523
"23",0.71427758070008
"24",0.659725406598634
"25",0.152789720318096
"26",0.910043707928769
"27",0.898735912620523
"28",0.172049054960522
"29",0.145698010804413
"30",0.362182715999035
"31",0.910043707928769
"32",0.268047893903486
"33",0.898735912620523
"34",0.362182715999035
"35",0.722199158526481
"36",0.0239768233559351
"37",0.117025486258015
"38",0.681330676825515
"39",0.773533701658159
"40",0.00733132888786578
"41",0.898735912620523
"42",0.357926098415168
"43",0.0205380625553295
"44",0.898735912620523
"45",0.00389865196604107
"46",0.491457370696161
"47",0.71427758070008
"48",0.71427758070008
"49",0.17100758924094
"50",0.0182285105478831
"51",0.000355108230069358
"52",0.00733132888786578
"53",0.773533701658159
"54",0.000268326287208111
"55",0.491457370696161
"56",0.191166970636255
"57",0.17100758924094
"58",0.117025486258015
