"","x"
"1","0.167028079559836"
"2","9.53833531145043e-07"
"3","0.0161979286650668"
"4","1.51328293567547e-05"
"5","3.47094208046759e-07"
"6","Min.   :0.00000  "
"7","1st Qu.:0.05418  "
"8","Median :0.11861  "
"9","Mean   :0.28290  "
