"","x"
"1",0.029647199007367
"2",0.51395054875541
"3",0.0785318637814485
"4",0.336594169921299
"5",0.23477887305309
"6",0.51395054875541
"7",0.0598476792805584
"8",0.901153021680282
"9",0.0967836894113958
"10",0.198856482597332
"11",0.198856482597332
"12",0.42405109404284
"13",0.0225042723804887
"14",0.753763645896117
"15",0.0492921843452602
"16",0.850429479816742
"17",0.453111922885548
"18",0.81330928360619
"19",0.31346941382774
"20",0.901153021680282
"21",0.31346941382774
"22",0.850429479816742
"23",0.850429479816742
"24",0.850429479816742
"25",0.690215672020959
"26",0.31346941382774
"27",0.100013043757095
"28",0.31346941382774
"29",0.378356595524881
"30",0.578027383109547
"31",0.59691174939218
"32",0.753763645896117
"33",0.394005037639047
"34",0.174326236024971
"35",0.15325197878343
"36",0.121197378002617
"37",0.183366411056789
"38",0.100013043757095
"39",0.0271601196391144
"40",0.0628996786590438
"41",0.100013043757095
"42",0.0172564026208539
"43",0.289086630979291
"44",0.0967836894113958
"45",0.0307970615842751
"46",0.901153021680282
"47",0.879210893044998
"48",0.690215672020959
"49",0.823586614573513
"50",0.000221221436885536
"51",0.000919285298755594
"52",0.042181899821443
"53",0.564770932751306
"54",0.198856482597332
"55",0.975122706881814
"56",0.954850138913761
"57",4.70909155141262e-06
"58",0.992621856444073
