"","x"
"1",0.485575771395977
"2",0.126713185255749
"3",0.481105476337632
"4",0.759832702424081
"5",0.602187866693878
"6",0.334561057070396
"7",0.391690061205049
"8",0.497409882999469
"9",0.128088089717443
"10",0.155518557129547
"11",0.625486238245694
"12",0.792093235489479
"13",0.274483949012795
"14",0.255871386303202
"15",0.848797188392693
"16",0.107329923518747
"17",0.854722169732293
"18",0.0969495894618415
"19",0.0936943470593343
"20",0.912351848109575
"21",0.0856045951542791
"22",0.240822179814231
"23",0.0798798958219954
"24",0.327402821117905
"25",0.619190709621865
"26",0.790324821988296
"27",0.658878497386244
"28",0.727257593895015
"29",0.368512419831019
"30",0.34728318227773
"31",0.63445978267548
"32",0.92832973516242
"33",0.764387216778185
"34",0.73195011439362
"35",0.413011026797286
"36",0.476246336641085
"37",0.236455951327003
"38",0.997415264499192
"39",0.780165237798459
"40",0.47828787491528
"41",0.887042579368918
"42",0.0595320029546325
"43",0.0384459379855724
"44",0.903784627522021
"45",0.692910152778776
"46",0.130158829167565
"47",0.433074812315277
"48",0.539697606229163
"49",0.564232970552075
"50",0.977079642006919
"51",0.187519501651886
"52",0.912001419479451
"53",0.813176474180471
"54",0.216414673985483
"55",0.163863672197021
"56",0.488532282318931
"57",0.878554705492496
"58",0.52256087428217
